"clave_ent","nom_ent","clave_mun","nom_mun","pobtot","i_analf","i_asistesc","i_edbasinc","i_sdsalud","i_ptierra","i_nosan","i_noagua","i_nodren","i_noelec","i_nolav","i_noref","irs","gdo_rez"
"03","Baja California Sur","03003","La Paz",292241,0.0177995949634587,0.0331779274279089,0.197587391036365,0.140846082514089,0.0203870911048134,0.0105340626990927,0.023989982205233,0.0133350908411872,0.0125332278828621,0.249588084096751,0.0563940332608361,-1.10121812594299,"Muy bajo"
"03","Baja California Sur","03008","Los Cabos",351111,0.021151106803279,0.0476519826913528,0.238155968810947,0.192491833067036,0.0776345761307945,0.0133220262101744,0.0850400844089892,0.0162112591336246,0.00798729920817268,0.380856120144757,0.0914595063651872,-0.758723237921107,"Muy bajo"
"03","Baja California Sur","03009","Loreto",18052,0.022077344791821,0.0438871473354232,0.259297673729441,0.131730556171061,0.0410071942446043,0.0181654676258993,0.0321942446043165,0.0296762589928058,0.0134892086330935,0.262410071942446,0.0902877697841726,-0.890728090317235,"Muy bajo"
"04","Campeche","04001","Calkiní",59232,0.0923896882219731,0.0282128298648359,0.317565249216552,0.179497568881686,0.023564836028016,0.0953721280356091,0.0195719054788244,0.120377037376448,0.00890227138836159,0.286509131373961,0.276821365451332,-0.427611500131834,"Bajo"
"04","Campeche","04002","Campeche",294077,0.0330494218006968,0.0320117834785811,0.228533329800997,0.193843789211669,0.0106362996008453,0.0129138295374501,0.00747828128668702,0.0158487907959615,0.00534162949049073,0.183834233388119,0.08401033106363,-1.14463973239998,"Muy bajo"
"04","Campeche","04003","Carmen",248845,0.0392166430813774,0.0668784575779153,0.263954629494082,0.231469388575218,0.0245458462479325,0.0231420351091776,0.0555686825023976,0.0136072386617927,0.00867305099587196,0.17910406271283,0.109399974981584,-0.922415214133081,"Muy bajo"
"04","Campeche","04004","Champotón",78170,0.0881704233686589,0.0590865772304083,0.389316262305665,0.240808494307279,0.0354093771868439,0.0376487053883835,0.0332633543270352,0.0814555633310007,0.0191275950548169,0.256729647772335,0.205085141124329,-0.446059362510346,"Bajo"
"04","Campeche","04005","Hecelchakán",31917,0.0840537533167851,0.107230973619283,0.309124368740906,0.222295328508318,0.0155646718146718,0.069015444015444,0.0242519305019305,0.105694980694981,0.00880791505791506,0.256274131274131,0.239140926640927,-0.453317873311116,"Bajo"
"04","Campeche","04006","Hopelchén",42140,0.0829972770826871,0.197632527020072,0.429014579671182,0.225510204081633,0.0279597223580018,0.105093362009972,0.0150552351158471,0.135203832241666,0.0174992667904976,0.277153191905367,0.325642780330433,0.0362443576643937,"Bajo"
"04","Campeche","04007","Palizada",8683,0.0781925973401698,0.0510948905109489,0.341772151898734,0.141771277208338,0.0410904780719083,0.026866851047017,0.176610035559068,0.0489924930857369,0.0260766495456341,0.270248913472936,0.214539707625444,-0.312180194589987,"Bajo"
